timestamp,net_export,nl_export,nl_import,ch_export,ch_import,dk_export,dk_import,cz_export,cz_import,lu_export,lu_import,sw_export,sw_import,au_export,au_import,fr_export,fr_import,pl_export,pl_import
2017-01-01 00:00:00,9.3288,1.3218,-2.0,1.2,0.0,0.0,-585.0,67.8,-1.9642000000000004,402.0,-5.8,2.0,0.0,6.759,-1.2702,4.2782,0.0,0.0,-874.8
2017-01-01 05:00:00,11.0302,1.4526,-2.0,1.2,0.0,232.38520000000003,-198.803,244.2,-2.0762,359.2,-8.4,62.0,0.0,6.813999999999998,-387.54540000000003,4.1472,0.0,0.0,-845.2
2017-01-01 10:00:00,10.532599999999999,1.4494,-2.0,1.2,0.0,1.547,-118.21400000000001,285.2,-2.1398,398.6,-7.2,0.6,0.0,7.1146,-1.4082,4.1708,0.0,2.0,-747.4
2017-01-01 15:00:00,6.5968,1.6236000000000002,-74.8,1.3098,-81.6,0.0,-585.0,353.0,-2.0789999999999997,404.8,-7.0,0.0,-370.6,5.3862,-2.237,4.2124,-334.6,9.8,-519.8138
2017-01-01 20:00:00,7.8576,25.3966,-61.420399999999994,1.5215999999999998,-1.6,0.0,-585.0,292.0,-79.7276,446.4,-8.6,0.0,-471.6,5.8514,-226.3014,169.93720000000002,0.0,0.0,-897.4
2017-01-02 01:00:00,6.2341999999999995,92.0,-1.2925999999999997,2.008,-8.2,0.0,-585.0,562.4,-226.8,506.6,-9.0,0.0,-615.0,6.3755999999999995,-220.0,586.6,-67.4,0.0,-873.0
2017-01-02 06:00:00,7.9002,381.2,-299.0586,2.0012,-329.6,5.0,-585.0,905.6,-625.0,631.4,-15.0,0.0,-615.0,7.1424,-316.0,797.0,-141.8,0.0,-579.0
2017-01-02 11:00:00,8.4246,328.8,-696.8,1.9600000000000002,-548.4,39.2,-585.0,570.0015999999999,-233.60100000000003,650.0,-14.0,0.0,-615.0,8.2024,-152.2,768.6,-261.11299999999994,0.0,-276.6
2017-01-02 16:00:00,8.7252,225.4,-151.0,1.8,-675.0,108.2,-585.0,357.918,-341.6,641.8,-20.8,0.0,-549.8,7.714999999999999,-229.4,500.6324000000001,-175.616,0.0,-29.8
2017-01-02 21:00:00,8.8184,203.11939999999998,-44.0,325.88140000000004,-263.0,71.6,-585.0,516.4,-26.3234,538.6,-34.8,0.0,-429.6,6.2414000000000005,-314.64700000000005,2.3806,-0.9,0.0,-290.8
2017-01-03 02:00:00,8.7148,1.9316,-18.2,809.0,-19.0,206.6,-584.4,428.8,-1.1858,448.4,-51.2,0.0,-172.8,4.8626,-442.8518,3.4456,-23.0,0.0,-469.2
2017-01-03 07:00:00,6.2902000000000005,197.9852,-17.6,812.0,-14.0,0.0,-827.0,589.4,-332.5172,577.4,-49.0,0.0,-615.0,5.650599999999999,-129.8238,1.7887999999999997,-40.6,26.0,-371.6
2017-01-03 12:00:00,7.611800000000001,1.193,-21.8,807.2,-47.8,341.0,-410.71580000000006,706.802,-743.04,587.8,-42.2,0.0,-468.4,6.0184,-332.7474,1.2668000000000001,-6.8,170.2,-106.0
2017-01-03 17:00:00,3.6997999999999998,721.6112,-82.8,797.0,-210.2,0.0,-328.827,647.6,-1.5143999999999997,586.4,-39.6,0.0,-598.0,5.8562,-1.7138000000000002,379.61479999999995,-271.2088,25.0,-545.0
2017-01-03 22:00:00,4.9726,139.2038,-65.4,325.9164,-15.2,53.2,-1.6096,133.0,-1.9884,486.8,-21.8,0.0,-314.8,4.0818,-567.655,2.7448000000000006,-84.4,8.8,-197.0
2017-01-04 03:00:00,55.73299999999999,1.689,-81.8,604.0346,-48.8,36.6,-1.6605999999999999,73.0,-2.1578,415.6,-2.8,0.0,-615.0,3.1904,-473.45140000000004,442.3286,-71.40639999999999,1.4,-58.6
2017-01-04 08:00:00,90.3142,2.0385999999999997,-27.4,226.9516,-668.6,0.628,-1.4416,214.4,-2.1376,463.8,-4.2,0.0,-268.0,2.905,-616.8916,59.43900000000001,-124.6,274.8,-18.0
2017-01-04 13:00:00,51.0216,2.2116,-55.6,135.2246,-356.1526,1.4332,-531.1342000000001,279.4,-1.9969999999999999,445.2,-4.6,0.2,-12.0,3.1924,-1.9904,202.3648,-167.9448,367.0,-40.0
2017-01-04 18:00:00,-63.2624,2.1926,-43.4,155.79299999999998,-543.2034,50.4,-1.7296,205.4,-2.1982,480.0,-4.0,0.0,-615.0,2.7136,-1.5026,441.27660000000003,-26.488400000000002,77.0,-356.4
2017-01-04 23:00:00,8.793400000000002,50.978,-6.0,663.7976000000001,-61.0,99.48000000000002,-0.3508,6.2136000000000005,-1.5155999999999998,407.4,-19.2,61.6,-123.0,4.0122,-576.3462,492.2192,-15.0,0.0,-70.0
2017-01-05 04:00:00,8.808200000000001,1.5493999999999999,-6.2,828.0,-31.0,2.1,-36.0,765.2,-441.215,353.8,-14.2,77.0,0.0,4.457,-1.1736,656.2456,-107.0,0.0,0.0
2017-01-05 09:00:00,8.7476,181.7536,-9.4,496.6888,-30.0,2.1,-429.4,381.919,-180.458,402.6,-11.8,77.0,0.0,4.9836,-1.376,552.8416,-135.0,0.0,0.0
2017-01-05 14:00:00,6.128400000000001,365.5496,-4.0,1.2296,-60.2,1.5612,-613.8100000000001,501.81000000000006,-194.88920000000002,380.6,-7.2,77.0,0.0,4.694799999999999,-1.8074,229.4504,-123.8,0.0,-211.0
2017-01-05 19:00:00,6.319599999999999,430.271,-4.4,1.227,-27.4,1.4579999999999997,-544.4069999999999,293.0,-1.4486000000000003,420.2,-4.4,77.0,0.0,3.6826,-108.806,2.2052,0.0,0.0,-394.6
2017-01-06 00:00:00,3.7478000000000002,1.3856000000000002,-78.0,1.1944,-584.8,57.6,-1.761,697.2,-133.8,441.4,-6.4,0.0,-615.0,3.9885999999999995,-590.018,227.2938,-311.2726,0.0,-367.0
2017-01-06 05:00:00,138.35219999999998,363.45459999999997,-89.6,456.8624000000001,-216.4912,305.82959999999997,-1.765,573.6,-722.2,524.8,-6.2,0.0,-489.0,4.4416,-1.3138,174.4694,-233.3608,0.0,-280.0
2017-01-06 10:00:00,9.805200000000001,2.4776000000000002,-110.4,1.7356000000000003,-649.6,77.8,-400.66880000000003,609.0,-724.0,580.6,-0.4,0.0,0.0,5.327,-543.883,2.4292000000000002,-177.2,125.4,0.0
2017-01-06 15:00:00,112.09400000000001,2.221,-43.6,353.77439999999996,-307.7342,0.0,-1.641,601.2,-248.2772,544.2,-0.8,0.0,-514.0,4.6158,-300.4536,2.7978,-313.0,47.0,-322.6
2017-01-06 20:00:00,-81.4978,1.759,-23.6,234.17759999999998,-152.7518,0.0,-1.741,534.2,-541.8675999999999,492.2,-7.8,0.0,-615.0,4.0248,-1.903,2.118,-179.6,0.0,-538.8
2017-01-07 01:00:00,5.1514,1.4884,-49.4,1.5798,-307.6,0.0,-1.5130000000000003,631.6034,-363.8,413.2,-17.4,0.0,-615.0,3.8299999999999996,-411.6,1.8286000000000002,-132.7222,0.0,-92.0
2017-01-07 06:00:00,5.6086,1.7538,-112.2,193.6766,-262.8,69.2,-1.2849999999999997,819.8,-172.6,450.2,-27.0,0.0,-226.6,3.8774,-507.0,381.325,-270.8012,130.6,-3.0
2017-01-07 11:00:00,10.137199999999998,350.29679999999996,-113.8,1.3112,-98.8,602.6,-59.609,857.8,-172.4,488.0,-24.0,0.0,-90.8,4.333200000000001,-448.0,3.0632,-428.84979999999996,140.0,-10.4
2017-01-07 16:00:00,6.722799999999999,1.653,-219.0,354.713,-353.2,216.4,-458.805,808.4,-162.4,458.4,-16.8,0.0,-76.2,3.7196,-613.2,190.68099999999998,-342.83820000000003,173.2,-158.4
2017-01-07 21:00:00,4.2426,455.8646,-233.4,1.2698,-655.6,32.0,-1.177,592.0204,-229.2,444.0,-14.2,0.0,-390.6,3.3665999999999996,-361.8026,255.1534,-438.4,200.2,-107.4
2017-01-08 02:00:00,-160.66299999999998,550.45,-679.6174,513.42,-323.7382,149.8,-144.0578,343.0436,-202.0,424.8,-4.8,0.0,-450.0,2.9130000000000003,-1.5678,439.6,-185.9074,20.4,-15.0
2017-01-08 07:00:00,-127.32419999999999,261.2166,-157.2,574.8507999999999,-2.7706000000000004,0.0,-250.8,634.0,-76.6,555.4,-1.2,0.0,-450.0,3.4596000000000005,-2.3686,138.098,-298.8656,0.0,0.0
2017-01-08 12:00:00,4.6792,1.2209999999999999,-58.2,1.541,-1.8905999999999998,7.0,-334.2,632.0,-32.0,536.6,-6.2,0.0,-450.0,3.8794000000000004,-2.1637999999999997,2.1662,-369.0,0.0,0.0
2017-01-08 17:00:00,-248.95940000000002,219.04300000000003,-7.0,405.8,-3.1894,43.8,-147.6,158.15140000000002,-701.8,515.4,-3.2,0.0,-450.0,3.1444,-3.2918,114.06020000000001,-492.6,223.0,0.0
2017-01-08 22:00:00,4.5009999999999994,122.15700000000001,-18.4,195.03359999999998,-255.8822,246.0,-304.276,490.4,-390.846,457.6,-4.6,0.0,-180.0,3.390199999999999,-268.46259999999995,123.3314,-402.2436,175.6,-85.0
2017-01-09 03:00:00,105.7936,320.6436,-104.0,808.8,-333.6902,31.6998,-281.4,571.4,-1.2964,465.4,-3.6,0.0,0.0,3.3188000000000004,-618.275,192.2,-299.15299999999996,100.0,-200.8
2017-01-09 08:00:00,159.5564,49.8,-127.2,197.3546,-313.7188,59.4,-221.8,407.2,-628.2152,595.4,-0.2,0.0,0.0,3.9168,-1.5192,74.0,-213.28199999999998,307.8,-9.2
2017-01-09 13:00:00,44.5398,31.0,-233.8,1.266,-366.6,47.6,-426.6,543.2,-743.6,586.4,-1.6,0.0,0.0,4.1716,-632.8,108.0,-1.8004000000000002,278.2,-45.0
2017-01-09 18:00:00,-204.8212,302.8914,-35.6,360.48940000000005,-19.4954,90.2,-299.10339999999997,361.2,-526.1218,546.0,-3.4,0.0,0.0,3.524,-2.2695999999999996,286.7064,-1.6130000000000002,217.0,-115.8
2017-01-09 23:00:00,5.2097999999999995,3.1052,-172.2,1.7937999999999998,-86.8,85.2,-413.2768,117.6,-2.2772,421.6,-7.0,188.4,0.0,3.4908,-2.0022,1.893,-130.5294,80.0,-71.2
2017-01-10 04:00:00,5.0520000000000005,2.8573999999999997,-213.0,1.9533999999999998,-280.2,465.80280000000005,-90.2,240.0,-2.6062000000000003,392.6,-11.6,241.4,-20.0,3.177,-1.7792,1.5786,-326.54380000000003,36.0,-22.8
2017-01-10 09:00:00,6.5944,2.1835999999999998,-160.8,2.0456,-406.6,368.8,-356.4,99.8,-2.0078,437.6,-12.6,0.0,-97.6,3.6176000000000004,-194.9252,2.645,-292.4102,324.0,-64.6
2017-01-10 14:00:00,6.986200000000001,1.7858,-7.0,2.218,-273.8,295.9484,-258.6,259.0,-1.7632,407.4,-17.0,134.2,-40.0,3.9056000000000006,-454.8164,152.051,-478.0,347.4,-9.0
2017-01-10 19:00:00,6.4634,493.8376,-88.0,1.6827999999999999,-63.8,448.0,-635.4,544.415,-1.8624000000000003,466.6,-30.6,25.6,-60.0,4.9908,-376.9656,1.6436,-182.0,229.2,-50.0
2017-01-11 00:00:00,12.032399999999999,1.3674,-4.0,1.209,-9.0,130.60520000000002,-316.8,287.0,-800.2,413.8,-15.0,0.0,0.0,4.543,-358.62219999999996,5.6386,-55.0,228.4,-10.0
2017-01-11 05:00:00,9.715,1.473,-20.0,1.209,-9.0,219.61579999999998,-85.563,631.6,-330.0,394.8,-11.8,0.0,0.0,4.0854,-654.0984000000001,4.773,-297.44899999999996,88.0,-458.2
2017-01-11 10:00:00,8.606599999999998,678.2254,-14.2,1.209,-9.0,153.0,-517.754,342.89860000000004,-431.2084,434.8,-2.0,0.0,0.0,4.2223999999999995,-328.6268,3.9827999999999997,-157.0,68.4,-360.6
2017-01-11 15:00:00,6.067400000000001,167.43699999999998,-8.6,162.7672,-9.0,160.0,-1.4662,1.1314,-382.6596,451.4,-7.8,0.0,0.0,3.9008000000000003,-369.26959999999997,3.6448,-271.8,8.0,-719.2
2017-01-11 20:00:00,6.9878,46.0582,-3.8,647.412,-9.8,227.0,-340.873,331.8,-1.4137999999999997,463.0,-21.0,12.2,-148.4,4.988200000000001,-236.4076,3.5088,0.0,64.0,-516.8
2017-01-12 01:00:00,6.4796,10.773200000000001,-15.0,1.06,-13.0,0.0,-1.1789999999999998,95.2,-1.859,468.8,-1.2,0.0,-500.0,4.5432,-2.0374000000000003,5.694999999999999,0.0,300.0,-861.2
2017-01-12 06:00:00,5.7568,21.4638,-6.0114,1.7503999999999997,-88.2,24.4,-1.237,111.2,-1.9614,607.8,-5.4,0.0,-500.0,4.8466,-3.1132,5.375399999999999,-37.8,0.0,-83.8
2017-01-12 11:00:00,5.1556,484.8,-425.6,2.0092,-19.2,0.0,-1.2249999999999999,188.8,-2.2413999999999996,642.8,-3.8,0.0,-500.0,4.7844,-2.6588000000000003,4.5616,-2.2,0.0,-440.0
2017-01-12 16:00:00,4.5658,299.9696,-54.8,2.012,-44.8,298.0,-1.9029999999999998,182.6,-2.4305999999999996,636.2,-8.0,0.0,-592.0,5.0934,-3.5152,3.9332000000000007,0.0,0.0,-110.0
2017-01-12 21:00:00,6.795400000000001,6.5628,-11.2,1.2348000000000001,-11.0,160.2,-235.25500000000002,159.0,-105.7298,547.4,-28.6,0.0,-615.0,5.5128,-293.8996,254.49359999999996,-60.0,80.0,-330.64
2017-01-13 02:00:00,9.713600000000001,2.3150000000000004,-123.8,646.6416,-8.0,119.9802,-452.8,307.6,-508.0,525.2,-56.4,0.0,-303.2,6.508799999999999,-430.6,536.3294,-25.0,0.0,-440.24799999999993
2017-01-13 07:00:00,10.67,192.4662,-16.2,808.0,-8.0,310.4,-585.0,599.4,-644.8,681.0,-47.8,0.0,-574.2,7.546000000000001,-476.4,309.35360000000003,0.0,0.0,-441.0
2017-01-13 12:00:00,10.996,2.0578,-168.0,808.0,-8.0,235.4,-585.0,770.8,-789.6,660.2,-19.6,0.0,-393.4,8.606399999999999,-666.2,799.6,0.0,0.0,-312.4
2017-01-13 17:00:00,9.0594,1.8048000000000002,-55.0,808.0,-8.0,210.4,-585.0,496.8,-636.6,662.6,-22.4,0.0,-524.8,6.8994,-713.4,194.69660000000002,0.0,44.0,-411.8
2017-01-13 22:00:00,8.8854,1.4412,-40.4,808.6,-8.6,112.4442,-234.0,186.2,-421.079,565.2,-30.6,153.0,-185.6,6.106999999999999,-360.2114,182.92379999999997,0.0,44.0,-511.2
2017-01-14 03:00:00,12.167000000000002,1.6199999999999999,-29.8,809.0,-9.0,1.8468,0.0,121.4,-168.4,492.8,-30.8,100.6,0.0,7.1506,-773.0,167.3674,0.0,10.8,-107.8
2017-01-14 08:00:00,10.338000000000001,1.2861999999999998,-7.8,809.0,-9.0,0.22999999999999998,-585.0,181.6,-518.2,551.8,-18.6,0.0,-107.8,8.1106,-424.4,199.8722,0.0,94.0,-525.4
2017-01-14 13:00:00,9.2718,173.1872,-4.4,162.76719999999995,-9.0,4.0,-585.0,165.4,-507.2,569.2,-16.8,0.0,-148.4,7.5012,-761.0,1.2358,0.0,32.0,-492.4
2017-01-14 18:00:00,9.155199999999999,788.2,-14.6,1.209,-9.0,356.67220000000003,-406.2,139.0,-674.6,583.2,-18.4,0.0,-149.4,7.3158,-663.0640000000001,1.0804,0.0,0.0,-390.0
2017-01-14 23:00:00,11.625,164.38619999999997,-10.0,1.2082000000000002,-8.2,2.1,0.0,173.4,-467.0296,542.6,-15.0,96.8,0.0,6.8352,-466.2,149.1446,0.0,10.0,-188.0
2017-01-15 04:00:00,11.5962,1.5227999999999997,-10.0,1.2488,-8.8,166.68,0.0,163.2,-648.0106,480.2,-10.0,194.8,-63.6,6.696600000000001,-670.6,339.0428,0.0,0.0,-114.8
2017-01-15 09:00:00,8.0056,10.765799999999999,-13.2,1.6480000000000001,-8.0,59.8,-276.729,152.0,-746.2,532.2,-5.2,0.0,-615.0,6.457800000000001,-820.8,2.1974,0.0,99.0,-703.0
2017-01-15 14:00:00,8.306000000000001,1.1792,-10.0,1.9280000000000002,-8.0,50.4,-1.357,260.8,-841.4,542.4,-2.6,0.0,-582.2,5.984399999999999,-544.0164,2.2114,0.0,80.0,-369.2
2017-01-15 19:00:00,7.2012,299.4,-10.0,2.008,-8.0,1.0,-165.924,258.2,-314.39199999999994,560.0,-1.0,0.0,-615.0,6.0722,-833.4,2.1064,0.0,0.0,-442.0
2017-01-16 00:00:00,9.9284,1.257,-42.0,2.008,-50.2,0.0,-559.432,124.0,-1.3865999999999998,520.0,-2.8,0.0,-577.0,6.3238,-601.6,4.3634,-145.6,0.0,-871.0
2017-01-16 05:00:00,7.4841999999999995,0.22719999999999999,-280.8,2.008,-227.2,0.0,-833.0,365.4,-565.692,637.6,-3.8,0.0,-613.0,6.6004000000000005,-197.8896,190.44,-300.6,0.0,-580.2
2017-01-16 10:00:00,5.9799999999999995,0.0,-264.8,2.0744,-444.4,0.0,-507.41,722.2,-272.73979999999995,698.4,-2.8,0.0,-615.0,6.6922,-1.3208,1.3484,-268.34319999999997,0.0,-168.0
2017-01-16 15:00:00,6.6781999999999995,365.8,-308.0,2.197,-334.6,0.0,-352.621,492.6,-175.35279999999997,694.6,-5.2,0.0,-569.2,6.087000000000001,-1.4467999999999996,2.221,-379.6,0.0,-36.4
2017-01-16 20:00:00,8.713,425.8,-125.4,2.0911999999999997,-96.8,0.0,-364.629,213.4,-103.2002,627.8,-11.0,0.0,-615.0,6.0932,-335.2148,4.3166,-40.2,0.0,-315.60699999999997
2017-01-17 01:00:00,5.650399999999999,138.6,-352.8,2.008,-8.0,1.8,-1.0529999999999997,107.2,-1.4258,568.0,-16.0,0.0,-615.0,6.7908,-1.2578,282.1066,0.0,0.0,-823.0
2017-01-17 06:00:00,4.787999999999999,631.2,-381.922,1.998,-22.6,0.0,-1.043,488.8,-200.53640000000001,662.0,-19.8,0.0,-615.0,6.004200000000001,-156.0106,699.8,0.0,0.0,-191.2
2017-01-17 11:00:00,4.8476,788.4,-1.4074,2.008,-8.0,0.0,-368.627,802.8,-744.243,682.4,-13.0,0.0,-615.0,6.0714,-1.605,505.0,0.0,0.0,-380.0
2017-01-17 16:00:00,5.7634,372.8122,-105.002,2.068,-68.0,33.2,-655.0,476.6492,-1.6695999999999998,697.2,-24.6,0.0,-615.0,5.4494,-1.6544,102.0318,0.0,0.0,-134.0
2017-01-17 21:00:00,6.412000000000001,75.0,-355.4,2.0044,-208.0,0.0,-597.0,424.8,-297.4658,620.8,-30.8,0.0,-613.8,7.0018,-717.6,750.6,0.0,0.0,-568.612
2017-01-18 02:00:00,6.0658,33.2,-415.0,1.9996000000000003,-508.0,0.0,-585.0,541.4,-187.8818,562.2,-31.2,0.0,-615.0,7.1106,-165.094,736.8,0.0,0.0,-636.8
2017-01-18 07:00:00,7.2448,80.0,-259.4,2.0,-515.4,0.0,-585.0,821.0,-717.8,689.8,-30.4,0.0,-615.0,6.8346,-331.46099999999996,281.445,0.0,0.0,-191.8
2017-01-18 12:00:00,7.0236,247.2,-590.2,1.9782,-515.6,0.0,-585.0,496.434,-532.0083999999999,663.2,-24.0,0.0,-615.0,7.0864,-1.2178,743.8,-17.4,0.0,-320.0
2017-01-18 17:00:00,7.365599999999999,410.8,-166.8,2.0,-520.6,0.0,-585.0,710.2,-318.4768,680.6,-28.4,0.0,-615.0,7.044199999999999,-390.116,686.6028,0.0,0.0,-353.6
2017-01-18 22:00:00,6.6012,116.6,-645.8,1.9969999999999999,-315.4,0.0,-699.0,492.6,-1.6824,599.6,-34.4,0.0,-584.6,7.8286,-643.2,677.8022,0.0,0.0,-708.2
2017-01-19 03:00:00,7.2024,35.0,-603.8022,1.9998,-115.0,0.0,-767.0,674.4,-286.8254,582.8,-34.0,0.0,-564.6,7.989199999999999,-535.115,826.4,0.0,0.0,-657.6
2017-01-19 08:00:00,8.0242,96.0,-173.6,2.0,-7.2,0.0,-707.0,608.6072,-655.038,713.6,-29.2,0.0,-615.0,7.7216000000000005,-1.6079999999999999,845.2,0.0,0.0,-135.0
2017-01-19 13:00:00,7.933,154.0,-465.4,1.9758000000000002,-24.0,0.0,-767.0,856.6,-283.0592,684.0,-23.2,0.0,-615.0,7.827,-1.4327999999999999,753.6,-119.6,0.0,-129.2
2017-01-19 18:00:00,6.967600000000002,225.4,-408.2,2.0027999999999997,-9.2,0.0,-193.82399999999998,548.6,-137.76360000000003,676.8,-34.8,0.0,-615.0,7.5786,-235.80060000000003,627.4278,0.0,0.0,-499.6
2017-01-19 23:00:00,7.319599999999999,10.0,-79.8872,2.0063999999999997,-7.0,0.0,-554.207,342.4,-618.7,600.8,-34.8,0.0,-615.0,8.139999999999999,-459.0,750.4,0.0,0.0,-769.0
2017-01-20 04:00:00,7.4666,0.6,-91.94300000000001,2.0469999999999997,-7.0,0.0,-625.0,528.6,-723.0462,637.8,-35.2,0.0,-615.0,8.148399999999999,-391.7424,618.8342,0.0,0.0,-729.6
2017-01-20 09:00:00,8.7638,99.8,-162.0,2.0469999999999997,-7.0,0.0,-585.0,638.2,-708.4,712.4,-30.0,0.0,-615.0,7.7428,-138.36020000000002,543.0388,0.0,0.0,-252.8
2017-01-20 14:00:00,8.175,186.8,-358.0,2.0069999999999997,-7.0,0.0,-585.0,654.8,-384.458,697.0,-26.6,0.0,-615.0,7.518600000000001,-303.95820000000003,465.572,0.0,0.0,-231.4
2017-01-20 19:00:00,7.4758,0.4,-471.8,2.0069999999999997,-7.0,0.0,-585.0,503.6,-1.408,654.8,-34.8,0.0,-615.0,7.4876000000000005,-479.95,185.4828,0.0,0.0,-693.4
2017-01-21 00:00:00,9.4756,109.4,-137.8,2.0069999999999997,-219.0,0.0,-585.0,211.0,-1.428,558.4,-30.0,0.0,-615.0,7.0834,-495.2,3.9074000000000004,0.0,0.0,-891.0
2017-01-21 05:00:00,10.781,47.0,-40.4,2.0069999999999997,-217.0,0.0,-585.0,251.8,-1.5592000000000001,537.4,-22.8,0.0,-615.0,7.746599999999999,-399.6,4.1655999999999995,0.0,0.0,-535.4
2017-01-21 10:00:00,11.9204,309.2,-19.6,2.0069999999999997,-7.0,0.0,-585.0,312.6,-1.3954,590.6,-8.0,0.0,-615.0,8.209,-367.4,3.7162000000000006,0.0,20.0,-246.8
2017-01-21 15:00:00,10.233799999999999,243.4,-120.6,2.0069999999999997,-7.0,0.0,-585.0,513.4,-1.4822000000000002,619.0,-4.8,0.0,-615.0,6.819799999999999,-201.2298,3.7024,0.0,57.8,-283.8
2017-01-21 20:00:00,10.314600000000002,143.044,-35.2,2.0069999999999997,-7.0,0.0,-468.225,230.8,-176.66979999999998,605.4,-2.6,0.0,-615.0,7.4206,-709.0,3.8638000000000003,0.0,20.0,-508.8041999999999
2017-01-22 01:00:00,9.5042,1.2586,-32.4,2.0069999999999997,-7.0,0.0,-1.1030000000000002,135.0,-1.6381999999999999,534.8,-0.6,0.0,-615.0,6.4666,-665.2298,4.347799999999999,0.0,0.0,-752.802
2017-01-22 06:00:00,11.1648,1.5502,-21.6,2.0069999999999997,-7.0,0.0,-1.3370000000000002,153.0,-1.2641999999999998,494.8,-5.6,0.0,-615.0,7.3416,-487.0,4.1095999999999995,0.0,40.0,-588.4058
2017-01-22 11:00:00,10.718399999999999,1.7748000000000002,-21.8,2.0069999999999997,-7.0,0.0,-1.5470000000000002,153.0,-199.75560000000002,540.0,-3.8,0.0,-615.0,7.4506,-656.2,3.4221999999999992,0.0,0.0,-624.0
2017-01-22 16:00:00,10.047600000000001,130.00619999999998,-13.0,2.0069999999999997,-7.0,0.0,-1.505,165.6,-443.66499999999996,582.0,-9.8,0.0,-615.0,5.84,-559.4,3.8058,0.0,0.0,-470.0
2017-01-22 21:00:00,8.4844,1.5285999999999997,-13.0,2.0069999999999997,-9.6,0.0,-1.5390000000000001,166.0,-196.8376,556.8,-9.0,0.0,-615.0,6.621600000000001,-300.40059999999994,3.0948,0.0,0.0,-548.6229999999999
2017-01-23 02:00:00,8.0098,524.621,-47.6,2.0067999999999997,-25.2,0.0,-1.2810000000000001,352.8136,-140.263,526.8,-15.2,0.0,-615.0,6.5098,-1.5552,3.3176,0.0,0.0,-921.4
2017-01-23 07:00:00,6.825800000000001,200.6,-155.8646,1.9805999999999997,-351.6,0.0,-671.0,589.4,-617.8,698.6,-15.8,0.0,-615.0,6.2368,-1.9968,69.78,0.0,0.0,-40.0
2017-01-23 12:00:00,5.298,211.2,-185.6,1.8336,-242.92059999999998,0.0,-585.0,659.4,-448.14840000000004,678.6,-6.6,0.0,-615.0,6.5872,-1.8417999999999999,241.6824,-190.0526,0.0,-160.0
2017-01-23 17:00:00,4.743,149.6,-359.8,2.0336,-415.0,0.0,-585.0,429.06579999999997,-1.6062,683.8,-7.2,0.0,-615.0,6.5536,-1.6296,501.2028,-422.2106,0.0,-225.6
2017-01-23 22:00:00,6.665000000000001,93.6,-101.8,2.0021999999999998,-12.2,0.0,-263.02099999999996,504.6,-1.5108000000000001,603.8,-4.6,0.0,-615.0,7.133999999999999,-531.825,168.8834,-58.8,0.0,-569.612
2017-01-24 03:00:00,5.5771999999999995,0.0,-279.90860000000004,2.065,-70.6,0.0,-1.587,344.8,-108.657,593.0,-2.0,0.0,-615.0,7.1394,-506.736,218.3466,-4.0,0.0,-655.4
2017-01-24 08:00:00,3.4962000000000004,77.4,-302.6148,2.0121999999999995,-188.8,0.0,-1.335,441.4,-179.2262,732.2,-0.8,0.0,-615.0,6.1168,-1.4876,525.4,-58.7716,0.0,-31.0
2017-01-24 13:00:00,2.9552,207.6,-101.2046,2.0008,-598.4,0.0,-559.432,825.8,-1.1014,697.0,-2.2,0.0,-615.0,6.619400000000001,-1.5984,503.4,-1.7746,0.0,-113.0
2017-01-24 18:00:00,4.2446,324.4,-629.8050000000001,2.02,-155.0,0.0,-779.0,577.417,-1.6918,684.0,-7.4,0.0,-615.0,6.363,-314.2166,521.4,-124.2,0.0,-526.0
2017-01-24 23:00:00,5.471,0.0,-318.0,2.0014,-207.8,0.0,-139.97799999999998,328.8,-359.76120000000003,588.4,-10.0,0.0,-615.0,6.732000000000001,-783.8,613.8196,0.0,0.0,-641.2
2017-01-25 04:00:00,5.4824,30.0,-730.0,1.9988,-299.6,0.0,-191.898,406.4,-521.4442,626.4,-10.6,0.0,-615.0,7.0756,-408.4022,616.0,-0.2,0.0,-551.2
2017-01-25 09:00:00,4.644,21.0,-447.2120000000001,1.9642,-612.2,0.0,-708.203,573.2,-477.6396,715.2,-12.4,0.0,-615.0,7.3469999999999995,-1.5236,396.6,-154.0902,0.0,-79.8
2017-01-25 14:00:00,4.5314,115.8,-269.3358,1.9774,-442.8,0.0,-376.687,522.0,-705.2,692.4,-15.6,0.0,-615.0,7.0531999999999995,-1.5636,551.4,-441.4,0.0,-130.2
2017-01-25 19:00:00,6.4672,6.0,-532.4,1.9998,-269.8,0.0,-716.223,433.2,-197.55159999999998,659.4,-17.6,0.0,-615.0,7.6696,-391.2046,623.2,0.0,0.0,-406.8
2017-01-26 00:00:00,6.2366,30.6,-402.6,1.9600000000000002,-1.097,0.0,-743.0,327.4,-1.2272,550.6,-30.2,0.0,-615.0,8.1604,-605.4,604.0,0.0,0.0,-676.0
2017-01-26 05:00:00,8.5472,309.6,-41.6,1.7998,-1.097,10.0,-585.0,513.6,-436.479,636.2,-27.8,0.0,-615.0,9.0054,-436.4166,626.0,0.0,0.0,-419.2
2017-01-26 10:00:00,9.534400000000002,344.4,-4.8,1.8,-1.097,147.2,-585.0,548.2,-684.8,693.8,-11.2,0.0,-615.0,8.677800000000001,-529.4,1.3501999999999998,0.0,0.0,-500.0
2017-01-26 15:00:00,8.5148,312.2,-54.2,1.5198000000000003,-1.0972,102.8,-585.0,765.8,-664.6,688.2,-18.6,0.0,-459.2,8.296000000000001,-593.0,399.6176,0.0,0.0,-515.0
