,value,lat,long
2017-01-03 06:00:00,-49.333333333333336,49.745998,6.10321
2017-01-03 06:00:00,-582.0,58.41080899999999,15.621373
2017-01-03 06:00:00,-108.3925,47.554008,14.322770000000002
2017-01-03 06:00:00,-33.833333333333336,47.081013,2.398782
2017-01-03 06:00:00,-348.6666666666667,51.759246999999995,19.455982000000002
2017-01-03 12:00:00,-18.666666666666668,52.156113,5.387827
2017-01-03 12:00:00,-75.16666666666667,46.81995,8.40065
2017-01-03 12:00:00,-461.42983333333336,56.138481000000006,8.973180000000001
2017-01-03 12:00:00,-619.4145,50.034309,15.781198999999999
2017-01-03 12:00:00,-41.333333333333336,49.745998,6.10321
2017-01-03 12:00:00,-492.8333333333333,58.41080899999999,15.621373
2017-01-03 12:00:00,-277.59583333333336,47.554008,14.322770000000002
2017-01-03 12:00:00,-132.66666666666666,47.081013,2.398782
2017-01-03 12:00:00,-176.0,51.759246999999995,19.455982000000002
2017-01-03 18:00:00,-71.5,52.156113,5.387827
2017-01-03 18:00:00,-143.83333333333334,46.81995,8.40065
2017-01-03 18:00:00,-155.31466666666665,56.138481000000006,8.973180000000001
2017-01-03 18:00:00,-1.6691666666666667,50.034309,15.781198999999999
2017-01-03 18:00:00,-42.333333333333336,49.745998,6.10321
2017-01-03 18:00:00,-420.1666666666667,58.41080899999999,15.621373
2017-01-03 18:00:00,-161.15483333333333,47.554008,14.322770000000002
2017-01-03 18:00:00,-99.00733333333334,47.081013,2.398782
2017-01-03 18:00:00,-530.6666666666666,51.759246999999995,19.455982000000002
2017-01-04 00:00:00,-94.33333333333333,52.156113,5.387827
2017-01-04 00:00:00,-17.166666666666668,46.81995,8.40065
2017-01-04 00:00:00,-1.7043333333333333,56.138481000000006,8.973180000000001
2017-01-04 00:00:00,-2.127,50.034309,15.781198999999999
2017-01-04 00:00:00,-3.8333333333333335,49.745998,6.10321
2017-01-04 00:00:00,-545.5,58.41080899999999,15.621373
2017-01-04 00:00:00,-461.55566666666664,47.554008,14.322770000000002
2017-01-04 00:00:00,-91.83333333333333,47.081013,2.398782
2017-01-04 00:00:00,0.0,51.759246999999995,19.455982000000002
2017-01-04 06:00:00,-45.333333333333336,52.156113,5.387827
2017-01-04 06:00:00,-515.5,46.81995,8.40065
2017-01-04 06:00:00,-1.5618333333333332,56.138481000000006,8.973180000000001
2017-01-04 06:00:00,-2.1365000000000003,50.034309,15.781198999999999
2017-01-04 06:00:00,-4.0,49.745998,6.10321
2017-01-04 06:00:00,-428.3333333333333,58.41080899999999,15.621373
2017-01-04 06:00:00,-759.8333333333334,47.554008,14.322770000000002
2017-01-04 06:00:00,-137.33866666666668,47.081013,2.398782
2017-01-04 06:00:00,-63.833333333333336,51.759246999999995,19.455982000000002
2017-01-04 12:00:00,-49.166666666666664,52.156113,5.387827
2017-01-04 12:00:00,-370.62716666666665,46.81995,8.40065
2017-01-04 12:00:00,-442.81333333333333,56.138481000000006,8.973180000000001
2017-01-04 12:00:00,-2.0155,50.034309,15.781198999999999
2017-01-04 12:00:00,-4.5,49.745998,6.10321
2017-01-04 12:00:00,-10.0,58.41080899999999,15.621373
2017-01-04 12:00:00,-1.9016666666666666,47.554008,14.322770000000002
2017-01-04 12:00:00,-144.45399999999998,47.081013,2.398782
2017-01-04 12:00:00,-33.333333333333336,51.759246999999995,19.455982000000002
2017-01-04 18:00:00,-37.833333333333336,52.156113,5.387827
2017-01-04 18:00:00,-484.0028333333333,46.81995,8.40065
2017-01-04 18:00:00,-1.7336666666666665,56.138481000000006,8.973180000000001
2017-01-04 18:00:00,-2.2001666666666666,50.034309,15.781198999999999
2017-01-04 18:00:00,-3.8333333333333335,49.745998,6.10321
2017-01-04 18:00:00,-615.0,58.41080899999999,15.621373
2017-01-04 18:00:00,-1.5406666666666666,47.554008,14.322770000000002
2017-01-04 18:00:00,-34.57366666666667,47.081013,2.398782
2017-01-04 18:00:00,-355.3333333333333,51.759246999999995,19.455982000000002
2017-01-05 00:00:00,-5.0,52.156113,5.387827
2017-01-05 00:00:00,-29.166666666666668,46.81995,8.40065
2017-01-05 00:00:00,0.0,56.138481000000006,8.973180000000001
2017-01-05 00:00:00,-213.72799999999998,50.034309,15.781198999999999
2017-01-05 00:00:00,-19.5,49.745998,6.10321
2017-01-05 00:00:00,0.0,58.41080899999999,15.621373
2017-01-05 00:00:00,-480.3388333333334,47.554008,14.322770000000002
2017-01-05 00:00:00,-3.0,47.081013,2.398782
2017-01-05 00:00:00,0.0,51.759246999999995,19.455982000000002
2017-01-05 06:00:00,-10.0,52.156113,5.387827
2017-01-05 06:00:00,-33.833333333333336,46.81995,8.40065
2017-01-05 06:00:00,-167.5,56.138481000000006,8.973180000000001
2017-01-05 06:00:00,-155.391,50.034309,15.781198999999999
2017-01-05 06:00:00,-14.166666666666666,49.745998,6.10321
2017-01-05 06:00:00,0.0,58.41080899999999,15.621373
2017-01-05 06:00:00,-1.2868333333333333,47.554008,14.322770000000002
2017-01-05 06:00:00,-138.66666666666666,47.081013,2.398782
2017-01-05 06:00:00,0.0,51.759246999999995,19.455982000000002
2017-01-05 12:00:00,-4.0,52.156113,5.387827
2017-01-05 12:00:00,-46.833333333333336,46.81995,8.40065
2017-01-05 12:00:00,-592.3416666666667,56.138481000000006,8.973180000000001
2017-01-05 12:00:00,-312.0545,50.034309,15.781198999999999
2017-01-05 12:00:00,-8.666666666666666,49.745998,6.10321
2017-01-05 12:00:00,0.0,58.41080899999999,15.621373
2017-01-05 12:00:00,-1.761833333333333,47.554008,14.322770000000002
2017-01-05 12:00:00,-163.16666666666666,47.081013,2.398782
2017-01-05 12:00:00,-59.166666666666664,51.759246999999995,19.455982000000002
2017-01-05 18:00:00,-4.333333333333333,52.156113,5.387827
2017-01-05 18:00:00,-33.5,46.81995,8.40065
2017-01-05 18:00:00,-593.1725,56.138481000000006,8.973180000000001
2017-01-05 18:00:00,-1.3968333333333334,50.034309,15.781198999999999
2017-01-05 18:00:00,-4.5,49.745998,6.10321
2017-01-05 18:00:00,0.0,58.41080899999999,15.621373
2017-01-05 18:00:00,-90.915,47.554008,14.322770000000002
2017-01-05 18:00:00,0.0,47.081013,2.398782
2017-01-05 18:00:00,-445.5,51.759246999999995,19.455982000000002
