,value_im,lat_im,long_im,value_ex,lat_ex,long_ex
2017-01-01 03:00:00,-5.0,49.745998,6.10321,386.0,49.745998,7.103210000000001
2017-01-01 03:00:00,0.0,47.081013,2.398782,4.396,47.081013,3.398782
2017-01-01 03:00:00,0.0,46.81995,8.40065,1.2,46.81995,9.40065
2017-01-01 03:00:00,-1.172,47.554008,14.322770000000002,6.681,47.554008,15.322770000000002
2017-01-01 03:00:00,-1.892,50.034309,15.781198999999999,67.0,50.034309,16.781198999999997
2017-01-01 03:00:00,-900.0,51.759246999999995,19.455982000000002,0.0,51.759246999999995,20.455982000000002
2017-01-01 03:00:00,-585.0,56.138481000000006,8.973180000000001,0.0,56.138481000000006,9.973180000000001
2017-01-01 03:00:00,0.0,58.41080899999999,15.621373,2.0,58.41080899999999,16.621373000000002
2017-01-01 03:00:00,0.0,51.318729,9.49463,9.379,51.318729,9.49463
2017-01-01 04:00:00,-2.0,52.156113,5.387827,1.1909999999999998,52.156113,6.387827
2017-01-01 04:00:00,-6.0,49.745998,6.10321,382.0,49.745998,7.103210000000001
2017-01-01 04:00:00,0.0,47.081013,2.398782,4.41,47.081013,3.398782
2017-01-01 04:00:00,0.0,46.81995,8.40065,1.2,46.81995,9.40065
2017-01-01 04:00:00,-1.59,47.554008,14.322770000000002,6.626,47.554008,15.322770000000002
2017-01-01 04:00:00,-1.931,50.034309,15.781198999999999,161.0,50.034309,16.781198999999997
2017-01-01 04:00:00,-961.0,51.759246999999995,19.455982000000002,0.0,51.759246999999995,20.455982000000002
2017-01-01 04:00:00,-585.0,56.138481000000006,8.973180000000001,0.0,56.138481000000006,9.973180000000001
2017-01-01 04:00:00,0.0,58.41080899999999,15.621373,2.0,58.41080899999999,16.621373000000002
2017-01-01 04:00:00,0.0,51.318729,9.49463,8.897,51.318729,9.49463
2017-01-01 05:00:00,-2.0,52.156113,5.387827,1.315,52.156113,6.387827
2017-01-01 05:00:00,-7.0,49.745998,6.10321,386.0,49.745998,7.103210000000001
2017-01-01 05:00:00,0.0,47.081013,2.398782,4.284,47.081013,3.398782
2017-01-01 05:00:00,0.0,46.81995,8.40065,1.2,46.81995,9.40065
2017-01-01 05:00:00,-1.278,47.554008,14.322770000000002,6.662999999999999,47.554008,15.322770000000002
2017-01-01 05:00:00,-2.002,50.034309,15.781198999999999,77.0,50.034309,16.781198999999997
2017-01-01 05:00:00,-875.0,51.759246999999995,19.455982000000002,0.0,51.759246999999995,20.455982000000002
2017-01-01 05:00:00,-387.0,56.138481000000006,8.973180000000001,330.0,56.138481000000006,9.973180000000001
2017-01-01 05:00:00,0.0,58.41080899999999,15.621373,77.0,58.41080899999999,16.621373000000002
2017-01-01 05:00:00,0.0,51.318729,9.49463,9.781,51.318729,9.49463
2017-01-01 06:00:00,-2.0,52.156113,5.387827,1.413,52.156113,6.387827
2017-01-01 06:00:00,-8.0,49.745998,6.10321,336.0,49.745998,7.103210000000001
2017-01-01 06:00:00,0.0,47.081013,2.398782,4.188,47.081013,3.398782
2017-01-01 06:00:00,0.0,46.81995,8.40065,1.2,46.81995,9.40065
2017-01-01 06:00:00,-1.2309999999999999,47.554008,14.322770000000002,6.8,47.554008,15.322770000000002
2017-01-01 06:00:00,-1.905,50.034309,15.781198999999999,286.0,50.034309,16.781198999999997
2017-01-01 06:00:00,-875.0,51.759246999999995,19.455982000000002,0.0,51.759246999999995,20.455982000000002
2017-01-01 06:00:00,-238.0,56.138481000000006,8.973180000000001,827.0,56.138481000000006,9.973180000000001
2017-01-01 06:00:00,0.0,58.41080899999999,15.621373,77.0,58.41080899999999,16.621373000000002
2017-01-01 06:00:00,0.0,51.318729,9.49463,10.868,51.318729,9.49463
2017-01-01 07:00:00,-2.0,52.156113,5.387827,1.567,52.156113,6.387827
2017-01-01 07:00:00,-9.0,49.745998,6.10321,343.0,49.745998,7.103210000000001
2017-01-01 07:00:00,0.0,47.081013,2.398782,4.033,47.081013,3.398782
2017-01-01 07:00:00,0.0,46.81995,8.40065,1.2,46.81995,9.40065
2017-01-01 07:00:00,-988.0,47.554008,14.322770000000002,6.794,47.554008,15.322770000000002
2017-01-01 07:00:00,-2.055,50.034309,15.781198999999999,286.0,50.034309,16.781198999999997
2017-01-01 07:00:00,-875.0,51.759246999999995,19.455982000000002,0.0,51.759246999999995,20.455982000000002
2017-01-01 07:00:00,-50.0,56.138481000000006,8.973180000000001,1.3230000000000002,56.138481000000006,9.973180000000001
2017-01-01 07:00:00,0.0,58.41080899999999,15.621373,77.0,58.41080899999999,16.621373000000002
2017-01-01 07:00:00,0.0,51.318729,9.49463,11.644,51.318729,9.49463
2017-01-01 08:00:00,-2.0,52.156113,5.387827,1.713,52.156113,6.387827
2017-01-01 08:00:00,-9.0,49.745998,6.10321,358.0,49.745998,7.103210000000001
2017-01-01 08:00:00,0.0,47.081013,2.398782,3.887,47.081013,3.398782
2017-01-01 08:00:00,0.0,46.81995,8.40065,1.2,46.81995,9.40065
2017-01-01 08:00:00,-946.0,47.554008,14.322770000000002,6.5920000000000005,47.554008,15.322770000000002
2017-01-01 08:00:00,-2.146,50.034309,15.781198999999999,286.0,50.034309,16.781198999999997
2017-01-01 08:00:00,-940.0,51.759246999999995,19.455982000000002,0.0,51.759246999999995,20.455982000000002
2017-01-01 08:00:00,-318.0,56.138481000000006,8.973180000000001,1.7169999999999999,56.138481000000006,9.973180000000001
2017-01-01 08:00:00,0.0,58.41080899999999,15.621373,77.0,58.41080899999999,16.621373000000002
2017-01-01 08:00:00,0.0,51.318729,9.49463,11.469000000000001,51.318729,9.49463
2017-01-01 09:00:00,-2.0,52.156113,5.387827,1.255,52.156113,6.387827
2017-01-01 09:00:00,-9.0,49.745998,6.10321,373.0,49.745998,7.103210000000001
2017-01-01 09:00:00,0.0,47.081013,2.398782,4.343999999999999,47.081013,3.398782
2017-01-01 09:00:00,0.0,46.81995,8.40065,1.2,46.81995,9.40065
2017-01-01 09:00:00,-1.218,47.554008,14.322770000000002,7.221,47.554008,15.322770000000002
2017-01-01 09:00:00,-2.273,50.034309,15.781198999999999,286.0,50.034309,16.781198999999997
2017-01-01 09:00:00,-661.0,51.759246999999995,19.455982000000002,0.0,51.759246999999995,20.455982000000002
2017-01-01 09:00:00,-1.015,56.138481000000006,8.973180000000001,1.886,56.138481000000006,9.973180000000001
2017-01-01 09:00:00,0.0,58.41080899999999,15.621373,2.0,58.41080899999999,16.621373000000002
2017-01-01 09:00:00,0.0,51.318729,9.49463,11.389000000000001,51.318729,9.49463
2017-01-01 10:00:00,-2.0,52.156113,5.387827,1.253,52.156113,6.387827
2017-01-01 10:00:00,-9.0,49.745998,6.10321,392.0,49.745998,7.103210000000001
2017-01-01 10:00:00,0.0,47.081013,2.398782,4.348,47.081013,3.398782
2017-01-01 10:00:00,0.0,46.81995,8.40065,1.2,46.81995,9.40065
2017-01-01 10:00:00,-1.236,47.554008,14.322770000000002,7.385,47.554008,15.322770000000002
2017-01-01 10:00:00,-2.1630000000000003,50.034309,15.781198999999999,303.0,50.034309,16.781198999999997
2017-01-01 10:00:00,-860.0,51.759246999999995,19.455982000000002,0.0,51.759246999999995,20.455982000000002
2017-01-01 10:00:00,-1.235,56.138481000000006,8.973180000000001,2.026,56.138481000000006,9.973180000000001
2017-01-01 10:00:00,0.0,58.41080899999999,15.621373,1.0,58.41080899999999,16.621373000000002
2017-01-01 10:00:00,0.0,51.318729,9.49463,11.402999999999999,51.318729,9.49463
2017-01-01 11:00:00,-2.0,52.156113,5.387827,1.311,52.156113,6.387827
2017-01-01 11:00:00,-8.0,49.745998,6.10321,407.0,49.745998,7.103210000000001
2017-01-01 11:00:00,0.0,47.081013,2.398782,4.289,47.081013,3.398782
2017-01-01 11:00:00,0.0,46.81995,8.40065,1.2,46.81995,9.40065
2017-01-01 11:00:00,-1.505,47.554008,14.322770000000002,7.279,47.554008,15.322770000000002
2017-01-01 11:00:00,-2.105,50.034309,15.781198999999999,37.0,50.034309,16.781198999999997
2017-01-01 11:00:00,-732.0,51.759246999999995,19.455982000000002,0.0,51.759246999999995,20.455982000000002
2017-01-01 11:00:00,-1.335,56.138481000000006,8.973180000000001,2.1,56.138481000000006,9.973180000000001
2017-01-01 11:00:00,0.0,58.41080899999999,15.621373,2.0,58.41080899999999,16.621373000000002
2017-01-01 11:00:00,0.0,51.318729,9.49463,10.937999999999999,51.318729,9.49463
2017-01-01 12:00:00,-2.0,52.156113,5.387827,1.433,52.156113,6.387827
2017-01-01 12:00:00,-7.0,49.745998,6.10321,415.0,49.745998,7.103210000000001
2017-01-01 12:00:00,0.0,47.081013,2.398782,4.265,47.081013,3.398782
2017-01-01 12:00:00,0.0,46.81995,8.40065,1.2,46.81995,9.40065
2017-01-01 12:00:00,-1.4880000000000002,47.554008,14.322770000000002,7.001,47.554008,15.322770000000002
2017-01-01 12:00:00,-2.07,50.034309,15.781198999999999,222.0,50.034309,16.781198999999997
2017-01-01 12:00:00,-787.0,51.759246999999995,19.455982000000002,0.0,51.759246999999995,20.455982000000002
2017-01-01 12:00:00,-1.771,56.138481000000006,8.973180000000001,2.1,56.138481000000006,9.973180000000001
2017-01-01 12:00:00,0.0,58.41080899999999,15.621373,0.0,58.41080899999999,16.621373000000002
2017-01-01 12:00:00,0.0,51.318729,9.49463,10.511,51.318729,9.49463
2017-01-01 13:00:00,-2.0,52.156113,5.387827,1.527,52.156113,6.387827
2017-01-01 13:00:00,-6.0,49.745998,6.10321,400.0,49.745998,7.103210000000001
2017-01-01 13:00:00,0.0,47.081013,2.398782,4.074,47.081013,3.398782
2017-01-01 13:00:00,0.0,46.81995,8.40065,1.2,46.81995,9.40065
2017-01-01 13:00:00,-1.307,47.554008,14.322770000000002,7.034,47.554008,15.322770000000002
2017-01-01 13:00:00,-1.984,50.034309,15.781198999999999,322.0,50.034309,16.781198999999997
2017-01-01 13:00:00,-864.0,51.759246999999995,19.455982000000002,0.0,51.759246999999995,20.455982000000002
2017-01-01 13:00:00,-1.729,56.138481000000006,8.973180000000001,1.5090000000000001,56.138481000000006,9.973180000000001
2017-01-01 13:00:00,0.0,58.41080899999999,15.621373,0.0,58.41080899999999,16.621373000000002
2017-01-01 13:00:00,0.0,51.318729,9.49463,10.174,51.318729,9.49463
2017-01-01 14:00:00,-2.0,52.156113,5.387827,1.723,52.156113,6.387827
2017-01-01 14:00:00,-6.0,49.745998,6.10321,379.0,49.745998,7.103210000000001
2017-01-01 14:00:00,0.0,47.081013,2.398782,3.878,47.081013,3.398782
2017-01-01 14:00:00,0.0,46.81995,8.40065,1.2,46.81995,9.40065
2017-01-01 14:00:00,-1.505,47.554008,14.322770000000002,6.874,47.554008,15.322770000000002
2017-01-01 14:00:00,-2.377,50.034309,15.781198999999999,542.0,50.034309,16.781198999999997
2017-01-01 14:00:00,-494.0,51.759246999999995,19.455982000000002,10.0,51.759246999999995,20.455982000000002
2017-01-01 14:00:00,-585.0,56.138481000000006,8.973180000000001,0.0,56.138481000000006,9.973180000000001
2017-01-01 14:00:00,0.0,58.41080899999999,15.621373,0.0,58.41080899999999,16.621373000000002
2017-01-01 14:00:00,0.0,51.318729,9.49463,9.637,51.318729,9.49463
2017-01-01 15:00:00,-266.0,52.156113,5.387827,1.8330000000000002,52.156113,6.387827
2017-01-01 15:00:00,-6.0,49.745998,6.10321,376.0,49.745998,7.103210000000001
2017-01-01 15:00:00,0.0,47.081013,2.398782,3.8789999999999996,47.081013,3.398782
2017-01-01 15:00:00,-14.0,46.81995,8.40065,1.2,46.81995,9.40065
2017-01-01 15:00:00,-1.4169999999999998,47.554008,14.322770000000002,5.372999999999999,47.554008,15.322770000000002
2017-01-01 15:00:00,-1.81,50.034309,15.781198999999999,486.0,50.034309,16.781198999999997
2017-01-01 15:00:00,-945.0,51.759246999999995,19.455982000000002,49.0,51.759246999999995,20.455982000000002
2017-01-01 15:00:00,-585.0,56.138481000000006,8.973180000000001,0.0,56.138481000000006,9.973180000000001
2017-01-01 15:00:00,-91.0,58.41080899999999,15.621373,0.0,58.41080899999999,16.621373000000002
2017-01-01 15:00:00,0.0,51.318729,9.49463,8.062000000000001,51.318729,9.49463
2017-01-01 16:00:00,-73.0,52.156113,5.387827,1.6269999999999998,52.156113,6.387827
2017-01-01 16:00:00,-6.0,49.745998,6.10321,386.0,49.745998,7.103210000000001
2017-01-01 16:00:00,-650.0,47.081013,2.398782,4.119,47.081013,3.398782
2017-01-01 16:00:00,-132.0,46.81995,8.40065,1.149,46.81995,9.40065
2017-01-01 16:00:00,-2.97,47.554008,14.322770000000002,5.563,47.554008,15.322770000000002
2017-01-01 16:00:00,-2.209,50.034309,15.781198999999999,498.0,50.034309,16.781198999999997
2017-01-01 16:00:00,-1.022,51.759246999999995,19.455982000000002,0.0,51.759246999999995,20.455982000000002
2017-01-01 16:00:00,-585.0,56.138481000000006,8.973180000000001,0.0,56.138481000000006,9.973180000000001
2017-01-01 16:00:00,-300.0,58.41080899999999,15.621373,0.0,58.41080899999999,16.621373000000002
2017-01-01 16:00:00,0.0,51.318729,9.49463,5.395,51.318729,9.49463
2017-01-01 17:00:00,-2.0,52.156113,5.387827,1.7,52.156113,6.387827
2017-01-01 17:00:00,-6.0,49.745998,6.10321,414.0,49.745998,7.103210000000001
2017-01-01 17:00:00,-841.0,47.081013,2.398782,4.618,47.081013,3.398782
2017-01-01 17:00:00,-63.0,46.81995,8.40065,1.43,46.81995,9.40065
2017-01-01 17:00:00,-2.454,47.554008,14.322770000000002,5.436,47.554008,15.322770000000002
2017-01-01 17:00:00,-1.933,50.034309,15.781198999999999,192.0,50.034309,16.781198999999997
2017-01-01 17:00:00,-1.047,51.759246999999995,19.455982000000002,0.0,51.759246999999995,20.455982000000002
2017-01-01 17:00:00,-585.0,56.138481000000006,8.973180000000001,0.0,56.138481000000006,9.973180000000001
2017-01-01 17:00:00,-434.0,58.41080899999999,15.621373,0.0,58.41080899999999,16.621373000000002
2017-01-01 17:00:00,0.0,51.318729,9.49463,6.425,51.318729,9.49463
2017-01-01 18:00:00,-2.0,52.156113,5.387827,1.546,52.156113,6.387827
2017-01-01 18:00:00,-7.0,49.745998,6.10321,423.0,49.745998,7.103210000000001
2017-01-01 18:00:00,-73.0,47.081013,2.398782,4.177,47.081013,3.398782
2017-01-01 18:00:00,-77.0,46.81995,8.40065,1.4,46.81995,9.40065
2017-01-01 18:00:00,-2.542,47.554008,14.322770000000002,5.249,47.554008,15.322770000000002
2017-01-01 18:00:00,-2.199,50.034309,15.781198999999999,311.0,50.034309,16.781198999999997
2017-01-01 18:00:00,-825.0,51.759246999999995,19.455982000000002,0.0,51.759246999999995,20.455982000000002
2017-01-01 18:00:00,-585.0,56.138481000000006,8.973180000000001,0.0,56.138481000000006,9.973180000000001
2017-01-01 18:00:00,-488.0,58.41080899999999,15.621373,0.0,58.41080899999999,16.621373000000002
2017-01-01 18:00:00,0.0,51.318729,9.49463,6.308,51.318729,9.49463
2017-01-01 19:00:00,-31.0,52.156113,5.387827,1.412,52.156113,6.387827
2017-01-01 19:00:00,-10.0,49.745998,6.10321,425.0,49.745998,7.103210000000001
2017-01-01 19:00:00,-109.0,47.081013,2.398782,4.269,47.081013,3.398782
2017-01-01 19:00:00,-122.0,46.81995,8.40065,1.37,46.81995,9.40065
2017-01-01 19:00:00,-1.8019999999999998,47.554008,14.322770000000002,5.31,47.554008,15.322770000000002
2017-01-01 19:00:00,-2.244,50.034309,15.781198999999999,278.0,50.034309,16.781198999999997
2017-01-01 19:00:00,-827.0,51.759246999999995,19.455982000000002,0.0,51.759246999999995,20.455982000000002
2017-01-01 19:00:00,-585.0,56.138481000000006,8.973180000000001,0.0,56.138481000000006,9.973180000000001
2017-01-01 19:00:00,-540.0,58.41080899999999,15.621373,0.0,58.41080899999999,16.621373000000002
2017-01-01 19:00:00,0.0,51.318729,9.49463,6.794,51.318729,9.49463
2017-01-01 20:00:00,-52.0,52.156113,5.387827,1.455,52.156113,6.387827
2017-01-01 20:00:00,-9.0,49.745998,6.10321,415.0,49.745998,7.103210000000001
2017-01-01 20:00:00,0.0,47.081013,2.398782,4.293,47.081013,3.398782
2017-01-01 20:00:00,0.0,46.81995,8.40065,1.4,46.81995,9.40065
2017-01-01 20:00:00,-1.213,47.554008,14.322770000000002,5.6739999999999995,47.554008,15.322770000000002
2017-01-01 20:00:00,-2.7289999999999996,50.034309,15.781198999999999,499.0,50.034309,16.781198999999997
2017-01-01 20:00:00,-747.0,51.759246999999995,19.455982000000002,0.0,51.759246999999995,20.455982000000002
2017-01-01 20:00:00,-585.0,56.138481000000006,8.973180000000001,0.0,56.138481000000006,9.973180000000001
2017-01-01 20:00:00,-533.0,58.41080899999999,15.621373,0.0,58.41080899999999,16.621373000000002
2017-01-01 20:00:00,0.0,51.318729,9.49463,7.867999999999999,51.318729,9.49463
2017-01-01 21:00:00,-22.0,52.156113,5.387827,1.28,52.156113,6.387827
2017-01-01 21:00:00,-9.0,49.745998,6.10321,389.0,49.745998,7.103210000000001
2017-01-01 21:00:00,0.0,47.081013,2.398782,4.38,47.081013,3.398782
2017-01-01 21:00:00,0.0,46.81995,8.40065,1.4,46.81995,9.40065
2017-01-01 21:00:00,-990.0,47.554008,14.322770000000002,5.636,47.554008,15.322770000000002
2017-01-01 21:00:00,-1.963,50.034309,15.781198999999999,113.0,50.034309,16.781198999999997
2017-01-01 21:00:00,-950.0,51.759246999999995,19.455982000000002,0.0,51.759246999999995,20.455982000000002
2017-01-01 21:00:00,-585.0,56.138481000000006,8.973180000000001,0.0,56.138481000000006,9.973180000000001
2017-01-01 21:00:00,-484.0,58.41080899999999,15.621373,0.0,58.41080899999999,16.621373000000002
2017-01-01 21:00:00,0.0,51.318729,9.49463,8.195,51.318729,9.49463
2017-01-01 22:00:00,-21.0,52.156113,5.387827,1.2209999999999999,52.156113,6.387827
2017-01-01 22:00:00,-9.0,49.745998,6.10321,456.0,49.745998,7.103210000000001
2017-01-01 22:00:00,0.0,47.081013,2.398782,4.44,47.081013,3.398782
2017-01-01 22:00:00,0.0,46.81995,8.40065,1.4,46.81995,9.40065
2017-01-01 22:00:00,-1.236,47.554008,14.322770000000002,5.68,47.554008,15.322770000000002
2017-01-01 22:00:00,-1.969,50.034309,15.781198999999999,153.0,50.034309,16.781198999999997
2017-01-01 22:00:00,-983.0,51.759246999999995,19.455982000000002,0.0,51.759246999999995,20.455982000000002
2017-01-01 22:00:00,-585.0,56.138481000000006,8.973180000000001,0.0,56.138481000000006,9.973180000000001
2017-01-01 22:00:00,-410.0,58.41080899999999,15.621373,0.0,58.41080899999999,16.621373000000002
2017-01-01 22:00:00,0.0,51.318729,9.49463,8.137,51.318729,9.49463
2017-01-01 23:00:00,-211.0,52.156113,5.387827,1.0270000000000001,52.156113,6.387827
2017-01-01 23:00:00,-9.0,49.745998,6.10321,438.0,49.745998,7.103210000000001
2017-01-01 23:00:00,0.0,47.081013,2.398782,4.573,47.081013,3.398782
2017-01-01 23:00:00,0.0,46.81995,8.40065,1.4,46.81995,9.40065
2017-01-01 23:00:00,-1.058,47.554008,14.322770000000002,6.153,47.554008,15.322770000000002
2017-01-01 23:00:00,-1.9769999999999999,50.034309,15.781198999999999,89.0,50.034309,16.781198999999997
2017-01-01 23:00:00,-912.0,51.759246999999995,19.455982000000002,0.0,51.759246999999995,20.455982000000002
2017-01-01 23:00:00,-585.0,56.138481000000006,8.973180000000001,0.0,56.138481000000006,9.973180000000001
2017-01-01 23:00:00,-316.0,58.41080899999999,15.621373,0.0,58.41080899999999,16.621373000000002
2017-01-01 23:00:00,0.0,51.318729,9.49463,8.612,51.318729,9.49463
