,value,lat,long
2017-01-01 00:00:00,9.404166666666667,51.318729,9.49463
2017-01-01 00:00:00,1.3206666666666667,52.156113,6.387827
2017-01-01 00:00:00,1.2,46.81995,9.40065
2017-01-01 00:00:00,55.0,56.138481000000006,8.973180000000001
2017-01-01 00:00:00,69.33333333333333,50.034309,16.781198999999997
2017-01-01 00:00:00,399.3333333333333,49.745998,7.103210000000001
2017-01-01 00:00:00,14.5,58.41080899999999,16.621373000000002
2017-01-01 00:00:00,6.742999999999999,47.554008,15.322770000000002
2017-01-01 00:00:00,4.279166666666667,47.081013,3.398782
2017-01-01 00:00:00,0.0,51.759246999999995,20.455982000000002
2017-01-01 06:00:00,11.285166666666667,51.318729,9.49463
2017-01-01 06:00:00,1.4186666666666667,52.156113,6.387827
2017-01-01 06:00:00,1.2,46.81995,9.40065
2017-01-01 06:00:00,139.34199999999998,56.138481000000006,8.973180000000001
2017-01-01 06:00:00,247.33333333333334,50.034309,16.781198999999997
2017-01-01 06:00:00,368.1666666666667,49.745998,7.103210000000001
2017-01-01 06:00:00,39.333333333333336,58.41080899999999,16.621373000000002
2017-01-01 06:00:00,7.011833333333333,47.554008,15.322770000000002
2017-01-01 06:00:00,4.1815,47.081013,3.398782
2017-01-01 06:00:00,0.0,51.759246999999995,20.455982000000002
2017-01-01 12:00:00,8.367333333333333,51.318729,9.49463
2017-01-01 12:00:00,1.6405,52.156113,6.387827
2017-01-01 12:00:00,1.2298333333333333,46.81995,9.40065
2017-01-01 12:00:00,0.6015,56.138481000000006,8.973180000000001
2017-01-01 12:00:00,377.0,50.034309,16.781198999999997
2017-01-01 12:00:00,395.0,49.745998,7.103210000000001
2017-01-01 12:00:00,0.0,58.41080899999999,16.621373000000002
2017-01-01 12:00:00,6.213499999999999,47.554008,15.322770000000002
2017-01-01 12:00:00,4.138833333333333,47.081013,3.398782
2017-01-01 12:00:00,9.833333333333334,51.759246999999995,20.455982000000002
2017-01-01 18:00:00,7.652333333333334,51.318729,9.49463
2017-01-01 18:00:00,1.3235000000000001,52.156113,6.387827
2017-01-01 18:00:00,1.3950000000000002,46.81995,9.40065
2017-01-01 18:00:00,0.0,56.138481000000006,8.973180000000001
2017-01-01 18:00:00,240.5,50.034309,16.781198999999997
2017-01-01 18:00:00,424.3333333333333,49.745998,7.103210000000001
2017-01-01 18:00:00,0.0,58.41080899999999,16.621373000000002
2017-01-01 18:00:00,5.617,47.554008,15.322770000000002
2017-01-01 18:00:00,4.355333333333333,47.081013,3.398782
2017-01-01 18:00:00,0.0,51.759246999999995,20.455982000000002
2017-01-02 00:00:00,6.2745,51.318729,9.49463
2017-01-02 00:00:00,97.0,52.156113,6.387827
2017-01-02 00:00:00,2.0079999999999996,46.81995,9.40065
2017-01-02 00:00:00,0.0,56.138481000000006,8.973180000000001
2017-01-02 00:00:00,569.6666666666666,50.034309,16.781198999999997
2017-01-02 00:00:00,511.1666666666667,49.745998,7.103210000000001
2017-01-02 00:00:00,0.0,58.41080899999999,16.621373000000002
2017-01-02 00:00:00,6.332,47.554008,15.322770000000002
2017-01-02 00:00:00,627.5,47.081013,3.398782
2017-01-02 00:00:00,0.0,51.759246999999995,20.455982000000002
2017-01-02 06:00:00,8.045333333333334,51.318729,9.49463
2017-01-02 06:00:00,436.3333333333333,52.156113,6.387827
2017-01-02 06:00:00,2.001,46.81995,9.40065
2017-01-02 06:00:00,12.5,56.138481000000006,8.973180000000001
2017-01-02 06:00:00,908.3333333333334,50.034309,16.781198999999997
2017-01-02 06:00:00,638.5,49.745998,7.103210000000001
2017-01-02 06:00:00,0.0,58.41080899999999,16.621373000000002
2017-01-02 06:00:00,7.229500000000001,47.554008,15.322770000000002
2017-01-02 06:00:00,810.1666666666666,47.081013,3.398782
2017-01-02 06:00:00,0.0,51.759246999999995,20.455982000000002
2017-01-02 12:00:00,8.409,51.318729,9.49463
2017-01-02 12:00:00,264.1666666666667,52.156113,6.387827
2017-01-02 12:00:00,1.9000000000000001,46.81995,9.40065
2017-01-02 12:00:00,104.5,56.138481000000006,8.973180000000001
2017-01-02 12:00:00,321.76633333333336,50.034309,16.781198999999997
2017-01-02 12:00:00,641.3333333333334,49.745998,7.103210000000001
2017-01-02 12:00:00,0.0,58.41080899999999,16.621373000000002
2017-01-02 12:00:00,8.084000000000001,47.554008,15.322770000000002
2017-01-02 12:00:00,775.3333333333334,47.081013,3.398782
2017-01-02 12:00:00,0.0,51.759246999999995,20.455982000000002
2017-01-02 18:00:00,8.707333333333333,51.318729,9.49463
2017-01-02 18:00:00,247.5,52.156113,6.387827
2017-01-02 18:00:00,1.8011666666666668,46.81995,9.40065
2017-01-02 18:00:00,22.833333333333332,56.138481000000006,8.973180000000001
2017-01-02 18:00:00,595.1666666666666,50.034309,16.781198999999997
2017-01-02 18:00:00,618.8333333333334,49.745998,7.103210000000001
2017-01-02 18:00:00,0.0,58.41080899999999,16.621373000000002
2017-01-02 18:00:00,7.4686666666666675,47.554008,15.322770000000002
2017-01-02 18:00:00,136.96083333333334,47.081013,3.398782
2017-01-02 18:00:00,0.0,51.759246999999995,20.455982000000002
2017-01-03 00:00:00,9.278833333333333,51.318729,9.49463
2017-01-03 00:00:00,2.1156666666666664,52.156113,6.387827
2017-01-03 00:00:00,809.5,46.81995,9.40065
2017-01-03 00:00:00,219.0,56.138481000000006,8.973180000000001
2017-01-03 00:00:00,402.3333333333333,50.034309,16.781198999999997
2017-01-03 00:00:00,448.3333333333333,49.745998,7.103210000000001
2017-01-03 00:00:00,0.0,58.41080899999999,16.621373000000002
